time,longitude,latitude
2008-08-01,-119.443359375,34.22886632781258
2008-08-02,-119.443359375,34.048594230134185
2008-08-03,-119.53125,33.958601870269824
2008-08-04,-119.443359375,33.8687046016565
2008-08-05,-119.091796875,33.8687046016565
2008-08-06,-119.1796875,33.778901902884165
2008-08-07,-119.1796875,33.778901902884165
2008-08-08,-119.091796875,33.6891932562074
2008-08-09,-119.091796875,33.6891932562074
2008-08-10,-119.00390625,33.599578147507145
2008-08-11,-119.00390625,33.599578147507145
2008-08-12,-118.916015625,33.510056066253014
2008-08-13,-118.916015625,33.510056066253014
2008-08-14,-118.828125,33.599578147507145
2008-08-15,-118.828125,33.420626505466025
2008-08-16,-118.828125,33.420626505466025
2008-08-17,-118.740234375,33.510056066253014
2008-08-18,-118.65234375,33.420626505466025
2008-08-19,-118.564453125,33.33128896168178
2008-08-20,-118.564453125,33.33128896168178
2008-08-21,-118.4765625,33.24204293491424
2008-08-22,-118.4765625,33.24204293491424
2008-08-23,-118.30078125,33.24204293491424
2008-08-24,-118.30078125,33.24204293491424
2008-08-25,-118.30078125,33.24204293491424
2008-08-26,-118.30078125,33.24204293491424
2008-08-27,-118.125,33.24204293491424
2008-08-28,-117.94921875,33.24204293491424
2008-08-29,-117.94921875,33.24204293491424
2008-08-30,-117.94921875,33.24204293491424
2008-08-31,-117.94921875,33.24204293491424
2008-09-01,-117.861328125,33.33128896168178
2008-09-02,-117.685546875,33.33128896168178
2008-09-03,-117.685546875,33.33128896168178
2008-09-04,-117.685546875,33.33128896168178
2008-09-05,-117.685546875,33.33128896168178
2008-09-06,-117.685546875,33.33128896168178
2008-09-07,-117.59765625,33.24204293491424
2008-09-08,-117.59765625,33.24204293491424
2008-09-09,-117.59765625,33.24204293491424
2008-09-10,-117.59765625,33.24204293491424
2008-09-11,-117.59765625,33.24204293491424
2008-09-12,-117.59765625,33.24204293491424
2008-09-13,-117.685546875,33.33128896168178
2008-09-14,-117.685546875,33.33128896168178
2008-09-15,-117.685546875,33.33128896168178
2008-09-16,-117.685546875,33.33128896168178
2008-09-17,-117.59765625,33.24204293491424
2008-09-18,-117.59765625,33.24204293491424
2008-09-19,-117.59765625,33.24204293491424
2008-09-20,-117.59765625,33.24204293491424
2008-09-21,-117.333984375,32.974849008277324
2008-09-22,-117.333984375,32.974849008277324
2008-09-23,-117.333984375,32.974849008277324
2008-09-24,-117.333984375,32.974849008277324
2008-09-25,-117.333984375,32.974849008277324
2008-09-26,-117.333984375,32.974849008277324
2008-09-27,-117.333984375,32.974849008277324
2008-09-28,-117.333984375,32.974849008277324
2008-09-29,-117.333984375,32.974849008277324
2008-09-30,-117.333984375,32.974849008277324
2008-10-01,-117.333984375,32.974849008277324
2008-10-02,-117.333984375,32.974849008277324
2008-10-03,-117.333984375,32.974849008277324
2008-10-04,-117.333984375,32.974849008277324
2008-10-05,-117.333984375,32.974849008277324
2008-10-06,-117.421875,33.06382344966229
2008-10-07,-117.421875,33.06382344966229
2008-10-08,-117.421875,33.06382344966229
2008-10-09,-117.421875,33.06382344966229
2008-10-10,-117.333984375,32.974849008277324
2008-10-11,-117.333984375,32.974849008277324
2008-10-12,-117.333984375,32.974849008277324
2008-10-13,-117.333984375,32.974849008277324
2008-10-14,-117.421875,33.06382344966229
2008-10-15,-117.421875,33.06382344966229
2008-10-16,-117.421875,33.06382344966229
2008-10-17,-117.421875,33.06382344966229
2008-10-18,-117.421875,33.06382344966229
2008-10-19,-117.421875,33.06382344966229
2008-10-20,-117.509765625,33.15288792861988
2008-10-21,-117.59765625,33.06382344966229
2008-10-22,-117.59765625,33.06382344966229
2008-10-23,-117.59765625,33.06382344966229
2008-10-24,-117.685546875,32.974849008277324
2008-10-25,-117.685546875,32.974849008277324
2008-10-26,-117.7734375,32.88596411803864
2008-10-27,-117.7734375,32.88596411803864
2008-10-28,-117.861328125,32.974849008277324
2008-10-29,-117.94921875,32.88596411803864
2008-10-30,-118.037109375,32.974849008277324
2008-10-31,-118.037109375,32.797168295823646
2008-11-01,-118.037109375,32.797168295823646
2008-11-02,-118.037109375,32.797168295823646
2008-11-03,-118.037109375,32.797168295823646
2008-11-04,-118.037109375,32.797168295823646
2008-11-05,-118.037109375,32.797168295823646
2008-11-06,-117.94921875,32.70846106177992
2008-11-07,-117.94921875,32.70846106177992
2008-11-08,-117.94921875,32.70846106177992
2008-11-09,-117.94921875,32.70846106177992
2008-11-10,-117.94921875,32.70846106177992
2008-11-11,-117.94921875,32.70846106177992
2008-11-12,-117.94921875,32.70846106177992
2008-11-13,-117.94921875,32.70846106177992
2008-11-14,-117.94921875,32.70846106177992
2008-11-15,-117.94921875,32.70846106177992
2008-11-16,-117.861328125,32.797168295823646
2008-11-17,-117.861328125,32.797168295823646
2008-11-18,-117.861328125,32.797168295823646
2008-11-19,-117.861328125,32.797168295823646
2008-11-20,-117.861328125,32.797168295823646
2008-11-21,-117.94921875,32.88596411803864
2008-11-22,-117.94921875,32.88596411803864
2008-11-23,-117.94921875,32.88596411803864
2008-11-24,-117.94921875,32.88596411803864
2008-11-25,-117.94921875,32.88596411803864
2008-11-26,-117.94921875,32.88596411803864
2008-11-27,-118.037109375,32.797168295823646
2008-11-28,-118.037109375,32.797168295823646
2008-11-29,-118.037109375,32.797168295823646
2008-11-30,-118.037109375,32.797168295823646
2008-12-01,-118.037109375,32.797168295823646
2008-12-02,-118.037109375,32.797168295823646
2008-12-03,-118.037109375,32.797168295823646
2008-12-04,-118.037109375,32.797168295823646
2008-12-05,-117.94921875,32.88596411803864
2008-12-06,-117.94921875,32.88596411803864
2008-12-07,-117.94921875,32.88596411803864
2008-12-08,-118.037109375,32.974849008277324
2008-12-09,-117.94921875,33.06382344966229
2008-12-10,-118.037109375,33.15288792861988
2008-12-11,-118.125,33.24204293491424
2008-12-12,-118.125,33.24204293491424
2008-12-13,-118.037109375,33.33128896168178
2008-12-14,-118.037109375,33.33128896168178
2008-12-15,-118.125,33.420626505466025
2008-12-16,-118.125,33.420626505466025
2008-12-17,-118.212890625,33.510056066253014
2008-12-18,-118.212890625,33.510056066253014
2008-12-19,-118.212890625,33.510056066253014
2008-12-20,-118.388671875,33.510056066253014
2008-12-21,-118.388671875,33.510056066253014
2008-12-22,-118.388671875,33.510056066253014
2008-12-23,-118.388671875,33.510056066253014
2008-12-24,-118.4765625,33.599578147507145
2008-12-25,-118.564453125,33.6891932562074
2008-12-26,-118.65234375,33.778901902884165
2008-12-27,-118.65234375,33.958601870269824
